id,location_id,attention,address_1,address_2,city,region,state_province,postal_code,country,address_type
addr-187097,loc-187097,NA,1451 E 25th St,NA,Des Moines,NA,IA,50317,US,physical
addr-187266,loc-187266,NA,1100 N Calhoun St,NA,West Liberty,NA,IA,52776,US,physical
addr-187296,loc-187296,NA,201 W Walnut St,NA,Eldon,NA,IA,52554,US,physical
addr-187444,loc-187444,NA,1036 7th St,NA,Nevada,NA,IA,50201,US,physical
addr-187682,loc-187682,NA,1219 Avenue H,NA,Fort Madison,NA,IA,52627,US,physical
addr-187717,loc-187717,NA,108 N Jefferson,NA,Indianola,NA,IA,50125,US,physical
addr-187733,loc-187733,NA,605 7th St,NA,Ft. Madison,NA,IA,52627,US,physical
addr-187748,loc-187748,NA,703 East Lincoln Way,NA,Ames,NA,IA,50010,US,physical
addr-187760,loc-187760,NA,603 Pioneer Ave,NA,Oakland,NA,IA,51560,US,physical
addr-187764,loc-187764,NA,1019 Wesley Dr,NA,Maquoketa,NA,IA,52060,US,physical
addr-187838,loc-187838,NA,815 N 16th St,NA,Council Bluffs,NA,IA,51501,US,physical
addr-187884,loc-187884,NA,413 W. St.,NA,New Virginia,NA,IA,50210,US,physical
addr-187898,loc-187898,NA,307 E D Main St,NA,Melcher-Dallas,NA,IA,50062,US,physical
addr-187915,loc-187915,NA,1000 Third St,NA,Camanche,NA,IA,52730,US,physical
addr-187916,loc-187916,NA,4101 E. 42nd St.,NA,Des Moines,NA,IA,50317,US,physical
addr-188101,loc-188101,NA,402 North 8th St,NA,Fort Dodge,NA,IA,50501,US,physical
addr-188104,loc-188104,NA,101B North Court St.,NA,Ottumwa,NA,IA,52501,US,physical
addr-188150,loc-188150,NA,1221 Center St Suite 16,NA,Des Moines,NA,IA,50309,US,physical
addr-188183,loc-188183,NA,1343 13th St,NA,Des Moines,NA,IA,50314,US,physical
addr-188249,loc-188249,NA,19 West 4th St,NA,Atlantic,NA,IA,50022,US,physical
addr-188259,loc-188259,NA,324 N Fifth St.,NA,Estherville,NA,IA,51334,US,physical
addr-188308,loc-188308,NA,815 N 16th St,NA,Council Bluffs,NA,IA,51501,US,physical
addr-188400,loc-188400,NA,910 Illinois St.,NA,Sidney,NA,IA,51652,US,physical
addr-188403,loc-188403,NA,405 Nuckolls St,NA,Glenwood,NA,IA,51534,US,physical
addr-188464,loc-188464,NA,637 S Oak St,NA,Iowa Falls,NA,IA,50126,US,physical
addr-188666,loc-188666,NA,321 N 5th St,NA,Burlington,NA,IA,52601,US,physical
addr-188856,loc-188856,NA,905 E Topaz Dr,NA,Sergeant Bluff,NA,IA,51054,US,physical
addr-189082,loc-189082,NA,200 W. Main,NA,Kellerton,NA,IA,50133,US,physical
addr-189106,loc-189106,NA,501 10th St,NA,Ft. Madison,NA,IA,52627,US,physical
addr-189208,loc-189208,NA,1000 Lincoln St,NA,Scranton,NA,IA,51462,US,physical
addr-189303,loc-189303,NA,2363 W 3rd St,NA,Davenport,NA,IA,52802,US,physical
addr-189339,loc-189339,NA,826 1st Ave N,NA,Fort Dodge,NA,IA,50501,US,physical
addr-189380,loc-189380,NA,1210 W. William St.,NA,Ottumwa,NA,IA,52501,US,physical
addr-189493,loc-189493,NA,1001 Main St,NA,Eddyville,NA,IA,52553,US,physical
addr-189497,loc-189497,NA,530 NE 46th Avenue,NA,Des Moines,NA,IA,50313,US,physical
addr-189524,loc-189524,NA,705 Indiana St.,NA,Sidney,NA,IA,51652,US,physical
addr-189549,loc-189549,NA,2747 E Madison,NA,Des Moines,NA,IA,50317,US,physical
addr-189564,loc-189564,NA,611 Clark St,NA,Ames,NA,IA,50010,US,physical
addr-189569,loc-189569,NA,16474 140th Ave,NA,Indianola,NA,IA,50125,US,physical
addr-189571,loc-189571,NA,500 College Dr,NA,Mason City,NA,IA,50401,US,physical
addr-189586,loc-189586,NA,333 Brower St,NA,Rockwell City,NA,IA,50579,US,physical
addr-189619,loc-189619,NA,400 Adams St,NA,Diagonal,NA,IA,50845,US,physical
addr-190036,loc-190036,NA,221 W Broadway,NA,Eagle Grove,NA,IA,50533,US,physical
addr-190067,loc-190067,NA,818 Maple St.,NA,Burlington,NA,IA,52601,US,physical
addr-190091,loc-190091,NA,1527 E Central Ave,NA,Estherville,NA,IA,51334,US,physical
addr-190105,loc-190105,NA,5233 Stoney Creek Ct.,NA,Johnston,NA,IA,50131,US,physical
addr-190446,loc-190446,NA,1506 10th St SE,NA,Cedar Rapids,NA,IA,52401,US,physical
addr-190601,loc-190601,NA,2028 Crawford,NA,Boone,NA,IA,50036,US,physical
addr-190714,loc-190714,NA,410 South 7th St,NA,Chariton,NA,IA,50049,US,physical
addr-190751,loc-190751,NA,103 W Groesbeck St,NA,Paullina,NA,IA,51046,US,physical
addr-190869,loc-190869,NA,412 N 5th St,NA,Burlington,NA,IA,52601,US,physical
addr-191128,loc-191128,NA,106 Lincoln St,NA,Minden,NA,IA,51553,US,physical
addr-191175,loc-191175,NA,405 Dodge St,NA,Keosauqua,NA,IA,52565,US,physical
addr-191279,loc-191279,NA,1901 Rolling St,NA,Ruthven,NA,IA,51358,US,physical
addr-191345,loc-191345,NA,200 Curran St.,NA,Burlington,NA,IA,52601,US,physical
addr-191369,loc-191369,NA,710 1st Ave,NA,Council Bluffs,NA,IA,51501,US,physical
addr-191538,loc-191538,NA,195 2nd St. S.W.,NA,Britt,NA,IA,50423,US,physical
addr-191550,loc-191550,NA,303 N 4th,NA,Fairfield,NA,IA,52556,US,physical
addr-191675,loc-191675,NA,415 College Ave,NA,Iowa Falls,NA,IA,50126,US,physical
addr-191687,loc-191687,NA,416 E. Main,NA,Lamoni,NA,IA,50140,US,physical
addr-191804,loc-191804,NA,408 3rd Avenue NW,NA,Cascade,NA,IA,52033,US,physical
addr-191825,loc-191825,NA,1850 S Bluff Blvd,NA,Clinton,NA,IA,52732,US,physical
addr-191850,loc-191850,NA,117 N Sherman St,NA,Stuart,NA,IA,50250,US,physical
addr-191991,loc-191991,NA,3650 Cottage Grove Ave,NA,Des Moines,NA,IA,50311,US,physical
addr-192018,loc-192018,NA,2504 Enterprise Ave,NA,Spirit Lake,NA,IA,51360,US,physical
addr-192031,loc-192031,NA,2723 Euclid Ave,NA,Des Moines,NA,IA,50310,US,physical
addr-192036,loc-192036,NA,519 2nd Ave.,NA,Coon Rapids,NA,IA,50058,US,physical
addr-192055,loc-192055,NA,712 3rd ST NW,NA,Fort Dodge,NA,IA,50501,US,physical
addr-192118,loc-192118,NA,329 Dodge St,NA,Buffalo,NA,IA,52728,US,physical
addr-192234,loc-192234,NA,403 Cass St,NA,Adair,NA,IA,50002,US,physical
addr-192284,loc-192284,NA,829 Central Ave,NA,Northwood,NA,IA,50459,US,physical
addr-192334,loc-192334,NA,1426 E Commercial St,NA,Algona,NA,IA,50511,US,physical
addr-192445,loc-192445,NA,313 Story St,NA,Council Bluffs,NA,IA,51503,US,physical
addr-192475,loc-192475,NA,1005 N. Lincoln St.,NA,Knoxville,NA,IA,50138,US,physical
addr-192513,loc-192513,NA,203 West 2nd St,NA,Newell,NA,IA,50568,US,physical
addr-192663,loc-192663,NA,2750 Balboa Drive,NA,Dubuque,NA,IA,52001,US,physical
addr-192717,loc-192717,NA,1724 N John Wayne Dr,NA,Winterset,NA,IA,50273,US,physical
addr-192753,loc-192753,NA,112 NE Ewing St Suite B,NA,Grimes,NA,IA,50111,US,physical
addr-192764,loc-192764,NA,201 E. 11th St,NA,Spencer,NA,IA,51301,US,physical
addr-192768,loc-192768,NA,312 Iowa Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-192780,loc-192780,NA,107 North 1st St,NA,Marshalltown,NA,IA,50158,US,physical
addr-192906,loc-192906,NA,4300 Asbury Rd,NA,Dubuque,NA,IA,52002,US,physical
addr-192983,loc-192983,NA,220 S 22nd St,NA,Keokuk,NA,IA,52632,US,physical
addr-193004,loc-193004,NA,419 Sumner Ave,NA,Humboldt,NA,IA,50548,US,physical
addr-193089,loc-193089,NA,4057 S23 Highway,NA,Carlisle,NA,IA,50047,US,physical
addr-193198,loc-193198,NA,112 N 4th St,NA,Clear Lake,NA,IA,50428,US,physical
addr-193393,loc-193393,NA,1298 7th Ave,NA,Marion,NA,IA,52302,US,physical
addr-193406,loc-193406,NA,410 N Park Place,NA,Audubon,NA,IA,50025,US,physical
addr-193438,loc-193438,NA,817 7th Ave,NA,Camanche,NA,IA,52730,US,physical
addr-193560,loc-193560,NA,610 S Evans Rd,NA,Evansdale,NA,IA,50707,US,physical
addr-193589,loc-193589,NA,1203 Hartford Ave,NA,Des Moines,NA,IA,50315,US,physical
addr-193743,loc-193743,NA,509 Benton St,NA,Boone,NA,IA,50036,US,physical
addr-193810,loc-193810,NA,1924 Ave E,NA,Council Bluffs,NA,IA,51501,US,physical
addr-193827,loc-193827,NA,1310 White St,NA,Dubuque,NA,IA,52001,US,physical
addr-193883,loc-193883,NA,1224 Hancock Dr,NA,Boone,NA,IA,50036,US,physical
addr-194310,loc-194310,NA,1420 Mulberry St,NA,Des Moines,NA,IA,50309,US,physical
addr-194330,loc-194330,NA,102 W. Washington St.,NA,Wheatland,NA,IA,52777,US,physical
addr-194331,loc-194331,NA,1821 14th St,NA,Rock Valley,NA,IA,51247,US,physical
addr-194374,loc-194374,NA,135 N 5th St,NA,Seymour,NA,IA,52590,US,physical
addr-194448,loc-194448,NA,641 S. Ankeny Blvd. Suite H,NA,Ankeny,NA,IA,50023,US,physical
addr-194525,loc-194525,NA,6317 W. River Drive,NA,Davenport,NA,IA,52802,US,physical
addr-194539,loc-194539,NA,501 SE 4th St,NA,Des Moines,NA,IA,50309,US,physical
addr-194595,loc-194595,NA,One Triton Circle,NA,Fort Dodge,NA,IA,50501,US,physical
addr-194618,loc-194618,NA,1301 Kimball Ave,NA,Waterloo,NA,IA,50702,US,physical
addr-194695,loc-194695,NA,401 S Barnes St,NA,What Cheer,NA,IA,50268,US,physical
addr-194738,loc-194738,NA,1109 Highland Ave,NA,Red Oak,NA,IA,51566,US,physical
addr-194744,loc-194744,NA,106 W. South St.,NA,Richland,NA,IA,52585,US,physical
addr-194812,loc-194812,NA,140 2nd St SE,NA,Primghar,NA,IA,51245,US,physical
addr-195055,loc-195055,NA,400 State St.,NA,Guthrie Center,NA,IA,50115,US,physical
addr-195096,loc-195096,NA,112 N Walnut St,NA,Glenwood,NA,IA,51534,US,physical
addr-195097,loc-195097,NA,1313 11th St #1,NA,Sioux City,NA,IA,51105,US,physical
addr-195246,loc-195246,NA,3415 W. Broadway,NA,Council Bluffs,NA,IA,51501,US,physical
addr-195273,loc-195273,NA,612 Locust St,NA,Des Moines,NA,IA,50309,US,physical
addr-195456,loc-195456,NA,423 W Locust Street,NA,Dubuque,NA,IA,52001,US,physical
addr-195495,loc-195495,NA,104 1st Street SE,NA,Epworth,NA,IA,52045,US,physical
addr-195668,loc-195668,NA,500 W Le Claire Rd,NA,Eldridge,NA,IA,52748,US,physical
addr-195753,loc-195753,NA,216 Columbus Drive,NA,Burlington,NA,IA,52601,US,physical
addr-195837,loc-195837,NA,1300 28th ST,NA,Perry,NA,IA,50220,US,physical
addr-195974,loc-195974,NA,116 S. Washington Ave.,NA,Lacona,NA,IA,50139,US,physical
addr-195979,loc-195979,NA,3490 Keystone,NA,Dubuque,NA,IA,52002,US,physical
addr-196117,loc-196117,NA,1221 Pierce St,NA,Sioux City,NA,IA,51105,US,physical
addr-196167,loc-196167,NA,354 Public Square,NA,Greenfield,NA,IA,50849,US,physical
addr-196195,loc-196195,NA,202 E Access Rd,NA,Columbus Junction,NA,IA,52738,US,physical
addr-196380,loc-196380,NA,122 W Ramsey St,NA,Bancroft,NA,IA,50517,US,physical
addr-196458,loc-196458,NA,1415 Avenue M,NA,Ft. Madison,NA,IA,52627,US,physical
addr-196474,loc-196474,NA,3510 Park Ave West,NA,Muscatine,NA,IA,52761,US,physical
addr-196480,loc-196480,NA,101 S Mill St,NA,Lake Mills,NA,IA,50450,US,physical
addr-196566,loc-196566,NA,306 Garfield St.,NA,Mount Ayr,NA,IA,50854,US,physical
addr-196647,loc-196647,NA,3030 N 9th St,NA,Carter Lake,NA,IA,51510,US,physical
addr-196747,loc-196747,NA,710 Washington Ave E,NA,Albia,NA,IA,52531,US,physical
addr-196825,loc-196825,NA,3801 Blairs Ferry Rd NE,NA,Cedar Rapids,NA,IA,52402,US,physical
addr-196871,loc-196871,NA,520 NW 36th St,NA,Ankeny,NA,IA,50023,US,physical
addr-196898,loc-196898,NA,1535 Lafayette St,NA,Waterloo,NA,IA,50703,US,physical
addr-197115,loc-197115,NA,3100 Windsor Ave,NA,Dubuque,NA,IA,52001,US,physical
addr-197139,loc-197139,NA,1405 N Federal St,NA,Hampton,NA,IA,50441,US,physical
addr-197148,loc-197148,NA,2540 6th Ave.,NA,Council Bluffs,NA,IA,51501,US,physical
addr-197345,loc-197345,NA,100 E 2nd St,NA,Casey,NA,IA,50048,US,physical
addr-197531,loc-197531,NA,2105 N. Ave.,NA,Milford,NA,IA,51351,US,physical
addr-197954,loc-197954,NA,305 Market Street,NA,Bellevue,NA,IA,52031,US,physical
addr-198002,loc-198002,NA,1900 JFK Road,NA,Dubuque,NA,IA,52002,US,physical
addr-198005,loc-198005,NA,2301 Hickman Rd,NA,Des Moines,NA,IA,50310,US,physical
addr-198022,loc-198022,NA,1910 10th Ave E,NA,Spencer,NA,IA,51301,US,physical
addr-198164,loc-198164,NA,209 E Jackson St,NA,Centerville,NA,IA,52544,US,physical
addr-198204,loc-198204,NA,201 N. Ellis St.,NA,Keota,NA,IA,52248,US,physical
addr-198251,loc-198251,NA,545 Melville Ave,NA,Burlington,NA,IA,52655,US,physical
addr-198281,loc-198281,NA,31 S 30th St,NA,Keokuk,NA,IA,52632,US,physical
addr-198315,loc-198315,NA,308 S Jefferson St,NA,Sigourney,NA,IA,52591,US,physical
addr-198380,loc-198380,NA,1335 E Washington St,NA,Clarinda,NA,IA,51632,US,physical
addr-198490,loc-198490,NA,105 N. Chestnut St.,NA,Crawfordsville,NA,IA,52621,US,physical
addr-198630,loc-198630,NA,720 Grand Ave,NA,West Des Moines,NA,IA,50265,US,physical
addr-198692,loc-198692,NA,252 NW Washington Ave,NA,Elkhart,NA,IA,50073,US,physical
addr-198898,loc-198898,NA,1005 Grand Avenue,NA,West Des Moines,NA,IA,50265,US,physical
addr-198948,loc-198948,NA,246 South Clark St,NA,Forest City,NA,IA,50436,US,physical
addr-199099,loc-199099,NA,3421 Ave L,NA,Ft. Madison,NA,IA,52627,US,physical
addr-199150,loc-199150,NA,302 Cedar Ave W,NA,Swea City,NA,IA,50590,US,physical
addr-199320,loc-199320,NA,800 17th St.,NA,Corning,NA,IA,50841,US,physical
addr-199378,loc-199378,NA,1410 W. 18th St.,NA,Spencer,NA,IA,51301,US,physical
addr-199439,loc-199439,NA,107 W Main St,NA,Zearing,NA,IA,50278,US,physical
addr-199449,loc-199449,NA,2901 Leech Ave,NA,Sioux City,NA,IA,51106,US,physical
addr-199483,loc-199483,NA,417 N 12th,NA,Centerville,NA,IA,52544,US,physical
addr-199504,loc-199504,NA,824 W 3rd St,NA,Davenport,NA,IA,52801,US,physical
addr-199516,loc-199516,NA,3210 Southeast Corporate Woods Drive,NA,Ankeny,NA,IA,50021,US,physical
addr-199682,loc-199682,NA,700 Division St Suite 1,NA,Burlington,NA,IA,52601,US,physical
addr-199688,loc-199688,NA,3433 Avenue O,NA,Ft. Madison,NA,IA,52627,US,physical
addr-199695,loc-199695,NA,1321 10th Ave,NA,Manson,NA,IA,50563,US,physical
addr-199810,loc-199810,NA,1125 Hancock Dr,NA,Boone,NA,IA,50036,US,physical
addr-199867,loc-199867,NA,2207 380th Avenue,NA,Clinton,NA,IA,52732,US,physical
addr-199959,loc-199959,NA,1440 E. 2nd St.,NA,Webster City,NA,IA,50575,US,physical
addr-199994,loc-199994,NA,804 N Main,NA,Carroll,NA,IA,51401,US,physical
addr-200101,loc-200101,NA,3201 99th St,NA,Urbandale,NA,IA,50322,US,physical
addr-200162,loc-200162,NA,239 N. 11th St.,NA,Fort Dodge,NA,IA,50501,US,physical
addr-200265,loc-200265,NA,3206 Renner Dr,NA,Council Bluffs,NA,IA,51501,US,physical
addr-200303,loc-200303,NA,423 N Walnut,NA,Lamoni,NA,IA,50140,US,physical
addr-200431,loc-200431,NA,140 N 5th Ave E,NA,Hartley,NA,IA,51346,US,physical
addr-200442,loc-200442,NA,1548 8th St,NA,Des Moines,NA,IA,50314,US,physical
addr-200491,loc-200491,NA,1575 18th St,NA,Spirit Lake,NA,IA,51360,US,physical
addr-200521,loc-200521,NA,1008 Main St.,NA,Hamburg,NA,IA,51640,US,physical
addr-200598,loc-200598,NA,230 SE 16th St,NA,Ames,NA,IA,50010,US,physical
addr-200611,loc-200611,NA,5601 Sunnybrook Dr,NA,Sioux City,NA,IA,51106,US,physical
addr-200660,loc-200660,NA,1426 6th Ave,NA,Des Moines,NA,IA,50314,US,physical
addr-200765,loc-200765,NA,126 N 7th St,NA,Fort Dodge,NA,IA,50501,US,physical
addr-200777,loc-200777,NA,104 W. 2nd St.,NA,Wayland,NA,IA,52654,US,physical
addr-200817,loc-200817,NA,705 W. Main St.,NA,Ottumwa,NA,IA,52501,US,physical
addr-200820,loc-200820,NA,620 Michigan St,NA,Storm Lake,NA,IA,50588,US,physical
addr-200905,loc-200905,NA,420 1st St NW,NA,Clarion,NA,IA,50525,US,physical
addr-200907,loc-200907,NA,107 N. Davis St.,NA,Bloomfield,NA,IA,52537,US,physical
addr-201013,loc-201013,NA,5002 Jersey Ridge Road,NA,Davenport,NA,IA,52807,US,physical
addr-201133,loc-201133,NA,2905 25th St,NA,Emmetsburg,NA,IA,50536,US,physical
addr-201257,loc-201257,NA,1578 Hilton Rd,NA,Keokuk,NA,IA,52632,US,physical
addr-201478,loc-201478,NA,US Hwy 169 and Kansas Street,NA,Afton,NA,IA,50830,US,physical
addr-201500,loc-201500,NA,139 Sixth St,NA,West Des Moines,NA,IA,50266,US,physical
addr-201770,loc-201770,NA,1446 Martin Luther King Jr. Parkway,NA,Des Moines,NA,IA,50314,US,physical
addr-201821,loc-201821,NA,203 Hope St.,NA,Oskaloosa,NA,IA,52577,US,physical
addr-201830,loc-201830,NA,1615 Second Ave,NA,Des Moines,NA,IA,50314,US,physical
addr-201850,loc-201850,NA,1351 Iowa Street,NA,Dubuque,NA,IA,52001,US,physical
addr-201920,loc-201920,NA,5673 NE Berwick Dr,NA,Berwick,NA,IA,50032,US,physical
addr-202045,loc-202045,NA,2725 Merle Hay Rd,NA,Des Moines,NA,IA,50310,US,physical
addr-202059,loc-202059,NA,1517 Northwestern St,NA,Ames,NA,IA,50010,US,physical
addr-202250,loc-202250,NA,700 Jefferson St,NA,Burlington,NA,IA,52601,US,physical
addr-202286,loc-202286,NA,510 S Jackson Ave,NA,Eagle Grove,NA,IA,50533,US,physical
addr-202308,loc-202308,NA,"3415 W Broadway, Suite B",NA,Council Bluffs,NA,IA,51501,US,physical
addr-202396,loc-202396,NA,1702 N Main St,NA,Davenport,NA,IA,52803,US,physical
addr-202467,loc-202467,NA,3226 University Ave,NA,Des Moines,NA,IA,50311,US,physical
addr-202518,loc-202518,NA,"1701 Third Ave. E., Suite 9",NA,Oskaloosa,NA,IA,52577,US,physical
addr-202577,loc-202577,NA,309 E. Jefferson,NA,Winterset,NA,IA,50273,US,physical
addr-202651,loc-202651,NA,704 Central Ave.,NA,Fort Dodge,NA,IA,50501,US,physical
addr-202990,loc-202990,NA,next to Gentle Doctor Café,NA,Ames,NA,IA,50010,US,physical
addr-203026,loc-203026,NA,415 Antique City Dr,NA,Walnut,NA,IA,51577,US,physical
addr-203075,loc-203075,NA,1610 Collins Street,NA,Webster City,NA,IA,50595,US,physical
addr-203077,loc-203077,NA,503 E. 1st St,NA,Huxley,NA,IA,50124,US,physical
addr-203285,loc-203285,NA,306 N. Main St.,NA,Leon,NA,IA,50144,US,physical
addr-203377,loc-203377,NA,317 N Water St,NA,Wapello,NA,IA,52653,US,physical
addr-203453,loc-203453,NA,100 E Oak St,NA,Red Oak,NA,IA,51566,US,physical
addr-203560,loc-203560,NA,203 S. 3rd Ave.,NA,Villisca,NA,IA,50864,US,physical
addr-203651,loc-203651,NA,6th & Briggs,NA,Fairfield,NA,IA,52501,US,physical
addr-203687,loc-203687,NA,333 Wartburg Pl,NA,Dubuque,NA,IA,52003,US,physical
addr-204142,loc-204142,NA,1808 5th Ave,NA,Council Bluffs,NA,IA,51503,US,physical
addr-204244,loc-204244,NA,885 Maben,NA,Garner,NA,IA,50438,US,physical
addr-204393,loc-204393,NA,401 E. Prospect St.,NA,Red Oak,NA,IA,51566,US,physical
addr-204498,loc-204498,NA,400 N. Elm St.,NA,Creston,NA,IA,50801,US,physical
addr-204510,loc-204510,NA,101 S Central Ave,NA,Allerton,NA,IA,50008,US,physical
addr-204677,loc-204677,NA,1909 Park St,NA,Hamburg,NA,IA,51640,US,physical
addr-204814,loc-204814,NA,322 W 3rd St.,NA,Carroll,NA,IA,51401,US,physical
addr-204854,loc-204854,NA,311 6th Ave N,NA,Humboldt,NA,IA,50548,US,physical
addr-205010,loc-205010,NA,1710 West Main St,NA,Sac City,NA,IA,50583,US,physical
addr-205087,loc-205087,NA,3541 Lafayette Rd,NA,Evansdale,NA,IA,50707,US,physical
addr-205199,loc-205199,NA,15 E Division St,NA,Morning Sun,NA,IA,52640,US,physical
addr-205513,loc-205513,NA,407 Washington St,NA,Wapello,NA,IA,52653,US,physical
addr-205579,loc-205579,NA,1005 Beach St.,NA,Webster City,NA,IA,50595,US,physical
addr-205584,loc-205584,NA,600 S Main St,NA,Council Bluffs,NA,IA,51503,US,physical
addr-205644,loc-205644,NA,17 N 2nd St,NA,Council Bluffs,NA,IA,51503,US,physical
addr-205671,loc-205671,NA,106 W Gilman St,NA,Sheffield,NA,IA,50475,US,physical
addr-205985,loc-205985,NA,304 3rd Ave NE,NA,Belmond,NA,IA,50421,US,physical
addr-206206,loc-206206,NA,115 Maple Dr,NA,Sibley,NA,IA,51249,US,physical
addr-206223,loc-206223,NA,216 Columbus Dr.,NA,Burlington,NA,IA,52601,US,physical
addr-206326,loc-206326,NA,102 2nd St NW,NA,Mitchellville,NA,IA,50169,US,physical
addr-206328,loc-206328,NA,1155 SE Boone Dr,NA,Waukee,NA,IA,50263,US,physical
addr-206651,loc-206651,NA,2801 17th St,NA,Emmetsburg,NA,IA,50536,US,physical
addr-206800,loc-206800,NA,1220 S Commercial Ave,NA,Eagle Grove,NA,IA,50533,US,physical
addr-206866,loc-206866,NA,610 10th St,NA,Perry,NA,IA,50220,US,physical
addr-206907,loc-206907,NA,25712 US 6,NA,Adel,NA,IA,50003,US,physical
addr-207207,loc-207207,NA,207B N Elm,NA,Creston,NA,IA,50801,US,physical
addr-207802,loc-207802,NA,334 Richmond St,NA,Rockwell City,NA,IA,50579,US,physical
addr-208100,loc-208100,NA,110 W Main St,NA,Knoxville,NA,IA,50138,US,physical
addr-208208,loc-208208,NA,116 E 2nd Street,NA,Odebolt,NA,IA,51458,US,physical
addr-208244,loc-208244,NA,115 E Main St,NA,Panora,NA,IA,50216,US,physical
addr-208254,loc-208254,NA,540 1st Ave,NA,Council Bluffs,NA,IA,51502,US,physical
addr-208341,loc-208341,NA,602 4th St,NA,Colo,NA,IA,50056,US,physical
addr-208355,loc-208355,NA,3206 Renner Dr,NA,Council Bluffs,NA,IA,51501,US,physical
addr-208571,loc-208571,NA,4801 Franklin Ave Suite 101,NA,Des Moines,NA,IA,50301,US,physical
addr-208719,loc-208719,NA,923 Roland Ave,NA,Chariton,NA,IA,50049,US,physical
addr-208789,loc-208789,NA,615 E Main St,NA,Clarinda,NA,IA,51632,US,physical
addr-208903,loc-208903,NA,1798 N 1st St,NA,Red Oak,NA,IA,51566,US,physical
addr-208913,loc-208913,NA,3467 Lafayette Rd,NA,Evansdale,NA,IA,50707,US,physical
addr-208936,loc-208936,NA,306 Cedar Street,NA,Davenport,NA,IA,52802,US,physical
addr-209080,loc-209080,NA,801 Middle St,NA,Mediapolis,NA,IA,52637,US,physical
addr-209083,loc-209083,NA,720 Old Lincoln Hwy,NA,Crescent,NA,IA,51526,US,physical
addr-209138,loc-209138,NA,19420 Lilac Avenue,NA,Bloomfield,NA,IA,52537,US,physical
addr-209428,loc-209428,NA,212 E Center St,NA,Bancroft,NA,IA,50517,US,physical
addr-209453,loc-209453,NA,719 N 18th St,NA,Centerville,NA,IA,52544,US,physical
addr-209538,loc-209538,NA,1201 Highland Ave.,NA,Red Oak,NA,IA,51566,US,physical
addr-209619,loc-209619,NA,2810 1st Ave,NA,Perry,NA,IA,50220,US,physical
addr-209620,loc-209620,NA,601 Southside Ave,NA,Audubon,NA,IA,50025,US,physical
addr-210073,loc-210073,NA,203 N Jefferson,NA,Mt. Pleasant,NA,IA,52641,US,physical
addr-210185,loc-210185,NA,137 South Chestnut Ave,NA,Earlham,NA,IA,50072,US,physical
addr-210382,loc-210382,NA,409 N 5th St,NA,Sac City,NA,IA,50583,US,physical
addr-210422,loc-210422,NA,500 N Vine St,NA,Hartford,NA,IA,50118,US,physical
addr-210658,loc-210658,NA,885 Maben Ave,NA,Garner,NA,IA,50438,US,physical
addr-210770,loc-210770,NA,401 W Patterson,NA,Graettinger,NA,IA,51342,US,physical
addr-211030,loc-211030,NA,228 W 4th St,NA,Ottumwa,NA,IA,52501,US,physical
addr-211110,loc-211110,NA,1010 Julia St,NA,Okoboji,NA,IA,51355,US,physical
addr-211155,loc-211155,NA,1015 S Roosevelt,NA,Burlington,NA,IA,52601,US,physical
addr-211231,loc-211231,NA,1471 135th Ave,NA,Lake Park,NA,IA,51347,US,physical
addr-211795,loc-211795,NA,914 14th Ave.,NA,DeWitt,NA,IA,52742,US,physical
addr-211905,loc-211905,NA,1919 S 10th St,NA,Council Bluffs,NA,IA,51501,US,physical
addr-211906,loc-211906,NA,1614 West 5th St,NA,Storm Lake,NA,IA,50588,US,physical
addr-213195,loc-213195,NA,76 5th St,NA,Woodbine,NA,IA,51579,US,physical
addr-213340,loc-213340,NA,701 Seneca St Suite #1,NA,Storm Lake,NA,IA,50588,US,physical
addr-213657,loc-213657,NA,31 1st Ave NE,NA,Oelwein,NA,IA,50662,US,physical
