id,service_id,location_id,phone_id,name,code,note
lang-14293-english,svc-14293,loc-14293,NA,English,NA,NA
lang-14295-english,svc-14295,loc-14295,NA,English,NA,NA
lang-14296-english,svc-14296,loc-14296,NA,English,NA,NA
lang-14299-english,svc-14299,loc-14299,NA,English,NA,NA
lang-14301-english,svc-14301,loc-14301,NA,English,NA,NA
lang-14302-english,svc-14302,loc-14302,NA,English,NA,NA
lang-14303-english,svc-14303,loc-14303,NA,English,NA,NA
lang-14305-english,svc-14305,loc-14305,NA,English,NA,NA
lang-14318-english,svc-14318,loc-14318,NA,English,NA,NA
lang-14319-english,svc-14319,loc-14319,NA,English,NA,NA
lang-14320-english,svc-14320,loc-14320,NA,English,NA,NA
lang-14324-english,svc-14324,loc-14324,NA,English,NA,NA
lang-14325-english,svc-14325,loc-14325,NA,English,NA,NA
lang-14326-english,svc-14326,loc-14326,NA,English,NA,NA
lang-14327-english,svc-14327,loc-14327,NA,English,NA,NA
lang-14328-english,svc-14328,loc-14328,NA,English,NA,NA
lang-14329-english,svc-14329,loc-14329,NA,English,NA,NA
lang-14330-english,svc-14330,loc-14330,NA,English,NA,NA
lang-14331-english,svc-14331,loc-14331,NA,English,NA,NA
lang-14332-english,svc-14332,loc-14332,NA,English,NA,NA
lang-14337-english,svc-14337,loc-14337,NA,English,NA,NA
lang-14343-english,svc-14343,loc-14343,NA,English,NA,NA
lang-14345-english,svc-14345,loc-14345,NA,English,NA,NA
lang-14346-english,svc-14346,loc-14346,NA,English,NA,NA
lang-14347-english,svc-14347,loc-14347,NA,English,NA,NA
lang-14348-english,svc-14348,loc-14348,NA,English,NA,NA
lang-14349-english,svc-14349,loc-14349,NA,English,NA,NA
lang-14350-english,svc-14350,loc-14350,NA,English,NA,NA
lang-14351-english,svc-14351,loc-14351,NA,English,NA,NA
lang-14352-english,svc-14352,loc-14352,NA,English,NA,NA
lang-14353-english,svc-14353,loc-14353,NA,English,NA,NA
lang-14355-english,svc-14355,loc-14355,NA,English,NA,NA
lang-14356-english,svc-14356,loc-14356,NA,English,NA,NA
lang-14357-english,svc-14357,loc-14357,NA,English,NA,NA
lang-14358-english,svc-14358,loc-14358,NA,English,NA,NA
lang-14359-english,svc-14359,loc-14359,NA,English,NA,NA
lang-14361-english,svc-14361,loc-14361,NA,English,NA,NA
lang-14366-english,svc-14366,loc-14366,NA,English,NA,NA
lang-14367-english,svc-14367,loc-14367,NA,English,NA,NA
lang-14368-english,svc-14368,loc-14368,NA,English,NA,NA
lang-14369-english,svc-14369,loc-14369,NA,English,NA,NA
lang-14370-english,svc-14370,loc-14370,NA,English,NA,NA
lang-14377-english,svc-14377,loc-14377,NA,English,NA,NA
lang-14379-english,svc-14379,loc-14379,NA,English,NA,NA
lang-14388-english,svc-14388,loc-14388,NA,English,NA,NA
lang-14389-english,svc-14389,loc-14389,NA,English,NA,NA
lang-14390-english,svc-14390,loc-14390,NA,English,NA,NA
lang-14391-english,svc-14391,loc-14391,NA,English,NA,NA
lang-14393-english,svc-14393,loc-14393,NA,English,NA,NA
lang-14394-english,svc-14394,loc-14394,NA,English,NA,NA
lang-14398-english,svc-14398,loc-14398,NA,English,NA,NA
lang-14399-english,svc-14399,loc-14399,NA,English,NA,NA
lang-14400-english,svc-14400,loc-14400,NA,English,NA,NA
lang-14401-english,svc-14401,loc-14401,NA,English,NA,NA
lang-14402-english,svc-14402,loc-14402,NA,English,NA,NA
lang-14403-english,svc-14403,loc-14403,NA,English,NA,NA
lang-14404-english,svc-14404,loc-14404,NA,English,NA,NA
lang-14405-english,svc-14405,loc-14405,NA,English,NA,NA
lang-14406-english,svc-14406,loc-14406,NA,English,NA,NA
lang-14407-english,svc-14407,loc-14407,NA,English,NA,NA
lang-14408-english,svc-14408,loc-14408,NA,English,NA,NA
lang-14409-english,svc-14409,loc-14409,NA,English,NA,NA
lang-14411-english,svc-14411,loc-14411,NA,English,NA,NA
lang-14412-english,svc-14412,loc-14412,NA,English,NA,NA
lang-14413-english,svc-14413,loc-14413,NA,English,NA,NA
lang-14414-english,svc-14414,loc-14414,NA,English,NA,NA
lang-14415-english,svc-14415,loc-14415,NA,English,NA,NA
lang-14416-english,svc-14416,loc-14416,NA,English,NA,NA
lang-14417-english,svc-14417,loc-14417,NA,English,NA,NA
lang-14418-english,svc-14418,loc-14418,NA,English,NA,NA
lang-14419-english,svc-14419,loc-14419,NA,English,NA,NA
lang-14420-english,svc-14420,loc-14420,NA,English,NA,NA
lang-14421-english,svc-14421,loc-14421,NA,English,NA,NA
lang-14422-english,svc-14422,loc-14422,NA,English,NA,NA
lang-14423-english,svc-14423,loc-14423,NA,English,NA,NA
lang-14424-english,svc-14424,loc-14424,NA,English,NA,NA
lang-14425-english,svc-14425,loc-14425,NA,English,NA,NA
lang-14426-english,svc-14426,loc-14426,NA,English,NA,NA
lang-14427-english,svc-14427,loc-14427,NA,English,NA,NA
lang-14429-english,svc-14429,loc-14429,NA,English,NA,NA
lang-14430-english,svc-14430,loc-14430,NA,English,NA,NA
lang-14431-english,svc-14431,loc-14431,NA,English,NA,NA
lang-14432-english,svc-14432,loc-14432,NA,English,NA,NA
lang-14433-english,svc-14433,loc-14433,NA,English,NA,NA
lang-14434-english,svc-14434,loc-14434,NA,English,NA,NA
lang-14435-english,svc-14435,loc-14435,NA,English,NA,NA
lang-14436-english,svc-14436,loc-14436,NA,English,NA,NA
lang-14437-english,svc-14437,loc-14437,NA,English,NA,NA
lang-14438-english,svc-14438,loc-14438,NA,English,NA,NA
lang-14439-english,svc-14439,loc-14439,NA,English,NA,NA
lang-14440-english,svc-14440,loc-14440,NA,English,NA,NA
lang-14441-english,svc-14441,loc-14441,NA,English,NA,NA
lang-14442-english,svc-14442,loc-14442,NA,English,NA,NA
lang-14443-english,svc-14443,loc-14443,NA,English,NA,NA
lang-14444-english,svc-14444,loc-14444,NA,English,NA,NA
lang-14445-english,svc-14445,loc-14445,NA,English,NA,NA
lang-14446-english,svc-14446,loc-14446,NA,English,NA,NA
lang-14447-english,svc-14447,loc-14447,NA,English,NA,NA
lang-14448-english,svc-14448,loc-14448,NA,English,NA,NA
lang-14449-english,svc-14449,loc-14449,NA,English,NA,NA
lang-14451-english,svc-14451,loc-14451,NA,English,NA,NA
lang-14452-english,svc-14452,loc-14452,NA,English,NA,NA
lang-14453-english,svc-14453,loc-14453,NA,English,NA,NA
lang-14454-english,svc-14454,loc-14454,NA,English,NA,NA
lang-14455-english,svc-14455,loc-14455,NA,English,NA,NA
lang-14456-english,svc-14456,loc-14456,NA,English,NA,NA
lang-14458-english,svc-14458,loc-14458,NA,English,NA,NA
lang-14459-english,svc-14459,loc-14459,NA,English,NA,NA
lang-14460-english,svc-14460,loc-14460,NA,English,NA,NA
lang-14461-english,svc-14461,loc-14461,NA,English,NA,NA
lang-14462-english,svc-14462,loc-14462,NA,English,NA,NA
lang-14463-english,svc-14463,loc-14463,NA,English,NA,NA
lang-14464-english,svc-14464,loc-14464,NA,English,NA,NA
lang-14465-english,svc-14465,loc-14465,NA,English,NA,NA
lang-14466-english,svc-14466,loc-14466,NA,English,NA,NA
lang-14467-english,svc-14467,loc-14467,NA,English,NA,NA
lang-14468-english,svc-14468,loc-14468,NA,English,NA,NA
lang-14469-english,svc-14469,loc-14469,NA,English,NA,NA
lang-14470-english,svc-14470,loc-14470,NA,English,NA,NA
lang-14472-english,svc-14472,loc-14472,NA,English,NA,NA
lang-14473-english,svc-14473,loc-14473,NA,English,NA,NA
lang-14474-english,svc-14474,loc-14474,NA,English,NA,NA
lang-14475-english,svc-14475,loc-14475,NA,English,NA,NA
lang-14476-english,svc-14476,loc-14476,NA,English,NA,NA
lang-14477-english,svc-14477,loc-14477,NA,English,NA,NA
lang-14478-english,svc-14478,loc-14478,NA,English,NA,NA
lang-14479-english,svc-14479,loc-14479,NA,English,NA,NA
lang-14480-english,svc-14480,loc-14480,NA,English,NA,NA
lang-14481-english,svc-14481,loc-14481,NA,English,NA,NA
lang-14482-english,svc-14482,loc-14482,NA,English,NA,NA
lang-14484-english,svc-14484,loc-14484,NA,English,NA,NA
lang-14485-english,svc-14485,loc-14485,NA,English,NA,NA
lang-14486-english,svc-14486,loc-14486,NA,English,NA,NA
lang-14487-english,svc-14487,loc-14487,NA,English,NA,NA
lang-14489-english,svc-14489,loc-14489,NA,English,NA,NA
lang-14490-english,svc-14490,loc-14490,NA,English,NA,NA
lang-14491-english,svc-14491,loc-14491,NA,English,NA,NA
lang-14500-english,svc-14500,loc-14500,NA,English,NA,NA
lang-14501-english,svc-14501,loc-14501,NA,English,NA,NA
lang-14502-english,svc-14502,loc-14502,NA,English,NA,NA
lang-14503-english,svc-14503,loc-14503,NA,English,NA,NA
lang-14504-english,svc-14504,loc-14504,NA,English,NA,NA
lang-14505-english,svc-14505,loc-14505,NA,English,NA,NA
lang-14506-english,svc-14506,loc-14506,NA,English,NA,NA
lang-14507-english,svc-14507,loc-14507,NA,English,NA,NA
lang-14508-english,svc-14508,loc-14508,NA,English,NA,NA
lang-14509-english,svc-14509,loc-14509,NA,English,NA,NA
lang-14511-english,svc-14511,loc-14511,NA,English,NA,NA
lang-14512-english,svc-14512,loc-14512,NA,English,NA,NA
lang-14513-english,svc-14513,loc-14513,NA,English,NA,NA
lang-14514-english,svc-14514,loc-14514,NA,English,NA,NA
lang-14515-english,svc-14515,loc-14515,NA,English,NA,NA
lang-14516-english,svc-14516,loc-14516,NA,English,NA,NA
lang-14517-english,svc-14517,loc-14517,NA,English,NA,NA
lang-14518-english,svc-14518,loc-14518,NA,English,NA,NA
lang-14519-english,svc-14519,loc-14519,NA,English,NA,NA
lang-14520-english,svc-14520,loc-14520,NA,English,NA,NA
lang-14521-english,svc-14521,loc-14521,NA,English,NA,NA
lang-14522-english,svc-14522,loc-14522,NA,English,NA,NA
lang-14523-english,svc-14523,loc-14523,NA,English,NA,NA
lang-14524-english,svc-14524,loc-14524,NA,English,NA,NA
lang-14525-english,svc-14525,loc-14525,NA,English,NA,NA
lang-14526-english,svc-14526,loc-14526,NA,English,NA,NA
lang-14527-english,svc-14527,loc-14527,NA,English,NA,NA
lang-14528-english,svc-14528,loc-14528,NA,English,NA,NA
lang-14530-english,svc-14530,loc-14530,NA,English,NA,NA
lang-14531-english,svc-14531,loc-14531,NA,English,NA,NA
lang-14532-english,svc-14532,loc-14532,NA,English,NA,NA
lang-14533-english,svc-14533,loc-14533,NA,English,NA,NA
lang-14534-english,svc-14534,loc-14534,NA,English,NA,NA
lang-14535-english,svc-14535,loc-14535,NA,English,NA,NA
lang-14536-english,svc-14536,loc-14536,NA,English,NA,NA
lang-14537-english,svc-14537,loc-14537,NA,English,NA,NA
lang-14538-english,svc-14538,loc-14538,NA,English,NA,NA
lang-14539-english,svc-14539,loc-14539,NA,English,NA,NA
lang-14540-english,svc-14540,loc-14540,NA,English,NA,NA
lang-14541-english,svc-14541,loc-14541,NA,English,NA,NA
lang-14543-english,svc-14543,loc-14543,NA,English,NA,NA
lang-14544-english,svc-14544,loc-14544,NA,English,NA,NA
lang-14545-english,svc-14545,loc-14545,NA,English,NA,NA
lang-14546-english,svc-14546,loc-14546,NA,English,NA,NA
lang-14548-english,svc-14548,loc-14548,NA,English,NA,NA
lang-14549-english,svc-14549,loc-14549,NA,English,NA,NA
lang-14550-english,svc-14550,loc-14550,NA,English,NA,NA
lang-14551-english,svc-14551,loc-14551,NA,English,NA,NA
lang-14552-english,svc-14552,loc-14552,NA,English,NA,NA
lang-14553-english,svc-14553,loc-14553,NA,English,NA,NA
lang-14554-english,svc-14554,loc-14554,NA,English,NA,NA
lang-14555-english,svc-14555,loc-14555,NA,English,NA,NA
lang-14556-english,svc-14556,loc-14556,NA,English,NA,NA
lang-14557-english,svc-14557,loc-14557,NA,English,NA,NA
lang-14558-english,svc-14558,loc-14558,NA,English,NA,NA
lang-14559-english,svc-14559,loc-14559,NA,English,NA,NA
lang-14560-english,svc-14560,loc-14560,NA,English,NA,NA
lang-14562-english,svc-14562,loc-14562,NA,English,NA,NA
lang-14563-english,svc-14563,loc-14563,NA,English,NA,NA
lang-14564-english,svc-14564,loc-14564,NA,English,NA,NA
lang-14565-english,svc-14565,loc-14565,NA,English,NA,NA
lang-14566-english,svc-14566,loc-14566,NA,English,NA,NA
lang-14567-english,svc-14567,loc-14567,NA,English,NA,NA
lang-14568-english,svc-14568,loc-14568,NA,English,NA,NA
lang-14569-english,svc-14569,loc-14569,NA,English,NA,NA
lang-14570-english,svc-14570,loc-14570,NA,English,NA,NA
lang-14571-english,svc-14571,loc-14571,NA,English,NA,NA
lang-14573-english,svc-14573,loc-14573,NA,English,NA,NA
lang-14574-english,svc-14574,loc-14574,NA,English,NA,NA
lang-14575-english,svc-14575,loc-14575,NA,English,NA,NA
lang-14577-english,svc-14577,loc-14577,NA,English,NA,NA
lang-14578-english,svc-14578,loc-14578,NA,English,NA,NA
lang-14579-english,svc-14579,loc-14579,NA,English,NA,NA
lang-14580-english,svc-14580,loc-14580,NA,English,NA,NA
lang-14581-english,svc-14581,loc-14581,NA,English,NA,NA
lang-14582-english,svc-14582,loc-14582,NA,English,NA,NA
lang-14583-english,svc-14583,loc-14583,NA,English,NA,NA
lang-14584-english,svc-14584,loc-14584,NA,English,NA,NA
lang-14585-english,svc-14585,loc-14585,NA,English,NA,NA
lang-14586-english,svc-14586,loc-14586,NA,English,NA,NA
lang-14588-english,svc-14588,loc-14588,NA,English,NA,NA
lang-14590-english,svc-14590,loc-14590,NA,English,NA,NA
lang-14591-english,svc-14591,loc-14591,NA,English,NA,NA
lang-14592-english,svc-14592,loc-14592,NA,English,NA,NA
lang-14593-english,svc-14593,loc-14593,NA,English,NA,NA
lang-14599-english,svc-14599,loc-14599,NA,English,NA,NA
lang-14600-english,svc-14600,loc-14600,NA,English,NA,NA
lang-14601-english,svc-14601,loc-14601,NA,English,NA,NA
lang-14602-english,svc-14602,loc-14602,NA,English,NA,NA
lang-14603-english,svc-14603,loc-14603,NA,English,NA,NA
lang-14604-english,svc-14604,loc-14604,NA,English,NA,NA
lang-14606-english,svc-14606,loc-14606,NA,English,NA,NA
lang-14607-english,svc-14607,loc-14607,NA,English,NA,NA
lang-14608-english,svc-14608,loc-14608,NA,English,NA,NA
lang-14609-english,svc-14609,loc-14609,NA,English,NA,NA
lang-14610-english,svc-14610,loc-14610,NA,English,NA,NA
lang-14611-english,svc-14611,loc-14611,NA,English,NA,NA
lang-14612-english,svc-14612,loc-14612,NA,English,NA,NA
lang-14613-english,svc-14613,loc-14613,NA,English,NA,NA
lang-14614-english,svc-14614,loc-14614,NA,English,NA,NA
lang-14615-english,svc-14615,loc-14615,NA,English,NA,NA
lang-14616-english,svc-14616,loc-14616,NA,English,NA,NA
lang-14617-english,svc-14617,loc-14617,NA,English,NA,NA
lang-14618-english,svc-14618,loc-14618,NA,English,NA,NA
lang-14619-english,svc-14619,loc-14619,NA,English,NA,NA
lang-14620-english,svc-14620,loc-14620,NA,English,NA,NA
lang-14621-english,svc-14621,loc-14621,NA,English,NA,NA
lang-14622-english,svc-14622,loc-14622,NA,English,NA,NA
lang-14623-english,svc-14623,loc-14623,NA,English,NA,NA
lang-14624-english,svc-14624,loc-14624,NA,English,NA,NA
lang-14625-english,svc-14625,loc-14625,NA,English,NA,NA
lang-14626-english,svc-14626,loc-14626,NA,English,NA,NA
lang-14628-english,svc-14628,loc-14628,NA,English,NA,NA
lang-14629-english,svc-14629,loc-14629,NA,English,NA,NA
lang-14630-english,svc-14630,loc-14630,NA,English,NA,NA
lang-14632-english,svc-14632,loc-14632,NA,English,NA,NA
lang-14633-english,svc-14633,loc-14633,NA,English,NA,NA
lang-14634-english,svc-14634,loc-14634,NA,English,NA,NA
lang-14635-english,svc-14635,loc-14635,NA,English,NA,NA
lang-14636-english,svc-14636,loc-14636,NA,English,NA,NA
lang-14637-english,svc-14637,loc-14637,NA,English,NA,NA
lang-14638-english,svc-14638,loc-14638,NA,English,NA,NA
lang-14639-english,svc-14639,loc-14639,NA,English,NA,NA
lang-14640-english,svc-14640,loc-14640,NA,English,NA,NA
lang-14642-english,svc-14642,loc-14642,NA,English,NA,NA
lang-14643-english,svc-14643,loc-14643,NA,English,NA,NA
lang-14644-english,svc-14644,loc-14644,NA,English,NA,NA
lang-14645-english,svc-14645,loc-14645,NA,English,NA,NA
lang-14646-english,svc-14646,loc-14646,NA,English,NA,NA
lang-14647-english,svc-14647,loc-14647,NA,English,NA,NA
lang-14648-english,svc-14648,loc-14648,NA,English,NA,NA
lang-14649-english,svc-14649,loc-14649,NA,English,NA,NA
lang-14650-english,svc-14650,loc-14650,NA,English,NA,NA
lang-14651-english,svc-14651,loc-14651,NA,English,NA,NA
lang-14652-english,svc-14652,loc-14652,NA,English,NA,NA
lang-14653-english,svc-14653,loc-14653,NA,English,NA,NA
lang-14654-english,svc-14654,loc-14654,NA,English,NA,NA
lang-14655-english,svc-14655,loc-14655,NA,English,NA,NA
lang-14656-english,svc-14656,loc-14656,NA,English,NA,NA
lang-14657-english,svc-14657,loc-14657,NA,English,NA,NA
lang-14658-english,svc-14658,loc-14658,NA,English,NA,NA
lang-14659-english,svc-14659,loc-14659,NA,English,NA,NA
lang-14660-english,svc-14660,loc-14660,NA,English,NA,NA
lang-14661-english,svc-14661,loc-14661,NA,English,NA,NA
lang-14662-english,svc-14662,loc-14662,NA,English,NA,NA
lang-14663-english,svc-14663,loc-14663,NA,English,NA,NA
lang-14664-english,svc-14664,loc-14664,NA,English,NA,NA
lang-14665-english,svc-14665,loc-14665,NA,English,NA,NA
lang-14667-english,svc-14667,loc-14667,NA,English,NA,NA
lang-14668-english,svc-14668,loc-14668,NA,English,NA,NA
lang-14669-english,svc-14669,loc-14669,NA,English,NA,NA
lang-14670-english,svc-14670,loc-14670,NA,English,NA,NA
lang-14671-english,svc-14671,loc-14671,NA,English,NA,NA
lang-14672-english,svc-14672,loc-14672,NA,English,NA,NA
lang-14673-english,svc-14673,loc-14673,NA,English,NA,NA
lang-14674-english,svc-14674,loc-14674,NA,English,NA,NA
lang-14676-english,svc-14676,loc-14676,NA,English,NA,NA
lang-14677-english,svc-14677,loc-14677,NA,English,NA,NA
lang-14678-english,svc-14678,loc-14678,NA,English,NA,NA
lang-14679-english,svc-14679,loc-14679,NA,English,NA,NA
lang-14680-english,svc-14680,loc-14680,NA,English,NA,NA
lang-14681-english,svc-14681,loc-14681,NA,English,NA,NA
lang-14682-english,svc-14682,loc-14682,NA,English,NA,NA
lang-14683-english,svc-14683,loc-14683,NA,English,NA,NA
lang-14684-english,svc-14684,loc-14684,NA,English,NA,NA
lang-14685-english,svc-14685,loc-14685,NA,English,NA,NA
lang-14686-english,svc-14686,loc-14686,NA,English,NA,NA
lang-14687-english,svc-14687,loc-14687,NA,English,NA,NA
lang-14688-english,svc-14688,loc-14688,NA,English,NA,NA
lang-14690-english,svc-14690,loc-14690,NA,English,NA,NA
lang-14691-english,svc-14691,loc-14691,NA,English,NA,NA
lang-14692-english,svc-14692,loc-14692,NA,English,NA,NA
lang-14693-english,svc-14693,loc-14693,NA,English,NA,NA
lang-14694-english,svc-14694,loc-14694,NA,English,NA,NA
lang-14695-english,svc-14695,loc-14695,NA,English,NA,NA
lang-14696-english,svc-14696,loc-14696,NA,English,NA,NA
lang-14697-english,svc-14697,loc-14697,NA,English,NA,NA
lang-14698-english,svc-14698,loc-14698,NA,English,NA,NA
lang-14699-english,svc-14699,loc-14699,NA,English,NA,NA
lang-14700-english,svc-14700,loc-14700,NA,English,NA,NA
lang-14701-english,svc-14701,loc-14701,NA,English,NA,NA
lang-14702-english,svc-14702,loc-14702,NA,English,NA,NA
lang-14704-english,svc-14704,loc-14704,NA,English,NA,NA
lang-14705-english,svc-14705,loc-14705,NA,English,NA,NA
lang-14706-english,svc-14706,loc-14706,NA,English,NA,NA
lang-14707-english,svc-14707,loc-14707,NA,English,NA,NA
lang-14714-english,svc-14714,loc-14714,NA,English,NA,NA
lang-14717-english,svc-14717,loc-14717,NA,English,NA,NA
lang-14718-english,svc-14718,loc-14718,NA,English,NA,NA
lang-14719-english,svc-14719,loc-14719,NA,English,NA,NA
lang-14720-english,svc-14720,loc-14720,NA,English,NA,NA
lang-14721-english,svc-14721,loc-14721,NA,English,NA,NA
lang-14722-english,svc-14722,loc-14722,NA,English,NA,NA
lang-14723-english,svc-14723,loc-14723,NA,English,NA,NA
lang-14724-english,svc-14724,loc-14724,NA,English,NA,NA
lang-14725-english,svc-14725,loc-14725,NA,English,NA,NA
lang-14726-english,svc-14726,loc-14726,NA,English,NA,NA
lang-14727-english,svc-14727,loc-14727,NA,English,NA,NA
lang-14728-english,svc-14728,loc-14728,NA,English,NA,NA
lang-14729-english,svc-14729,loc-14729,NA,English,NA,NA
lang-14731-english,svc-14731,loc-14731,NA,English,NA,NA
lang-14732-english,svc-14732,loc-14732,NA,English,NA,NA
lang-14733-english,svc-14733,loc-14733,NA,English,NA,NA
lang-14734-english,svc-14734,loc-14734,NA,English,NA,NA
lang-14735-english,svc-14735,loc-14735,NA,English,NA,NA
lang-14736-english,svc-14736,loc-14736,NA,English,NA,NA
lang-14737-english,svc-14737,loc-14737,NA,English,NA,NA
lang-14738-english,svc-14738,loc-14738,NA,English,NA,NA
lang-14739-english,svc-14739,loc-14739,NA,English,NA,NA
lang-14740-english,svc-14740,loc-14740,NA,English,NA,NA
lang-14741-english,svc-14741,loc-14741,NA,English,NA,NA
lang-14743-english,svc-14743,loc-14743,NA,English,NA,NA
lang-14744-english,svc-14744,loc-14744,NA,English,NA,NA
lang-14745-english,svc-14745,loc-14745,NA,English,NA,NA
lang-14746-english,svc-14746,loc-14746,NA,English,NA,NA
lang-14747-english,svc-14747,loc-14747,NA,English,NA,NA
lang-14748-english,svc-14748,loc-14748,NA,English,NA,NA
lang-14749-english,svc-14749,loc-14749,NA,English,NA,NA
lang-14750-english,svc-14750,loc-14750,NA,English,NA,NA
lang-14751-english,svc-14751,loc-14751,NA,English,NA,NA
lang-14752-english,svc-14752,loc-14752,NA,English,NA,NA
lang-14753-english,svc-14753,loc-14753,NA,English,NA,NA
lang-14755-english,svc-14755,loc-14755,NA,English,NA,NA
lang-14757-english,svc-14757,loc-14757,NA,English,NA,NA
lang-14758-english,svc-14758,loc-14758,NA,English,NA,NA
lang-14759-english,svc-14759,loc-14759,NA,English,NA,NA
lang-14760-english,svc-14760,loc-14760,NA,English,NA,NA
lang-14761-english,svc-14761,loc-14761,NA,English,NA,NA
lang-14762-english,svc-14762,loc-14762,NA,English,NA,NA
lang-14763-english,svc-14763,loc-14763,NA,English,NA,NA
lang-14772-english,svc-14772,loc-14772,NA,English,NA,NA
lang-14773-english,svc-14773,loc-14773,NA,English,NA,NA
lang-14774-english,svc-14774,loc-14774,NA,English,NA,NA
lang-14775-english,svc-14775,loc-14775,NA,English,NA,NA
lang-14776-english,svc-14776,loc-14776,NA,English,NA,NA
lang-14777-english,svc-14777,loc-14777,NA,English,NA,NA
lang-14778-english,svc-14778,loc-14778,NA,English,NA,NA
lang-14779-english,svc-14779,loc-14779,NA,English,NA,NA
lang-14780-english,svc-14780,loc-14780,NA,English,NA,NA
lang-14784-english,svc-14784,loc-14784,NA,English,NA,NA
lang-14785-english,svc-14785,loc-14785,NA,English,NA,NA
lang-14786-english,svc-14786,loc-14786,NA,English,NA,NA
lang-14787-english,svc-14787,loc-14787,NA,English,NA,NA
lang-14789-english,svc-14789,loc-14789,NA,English,NA,NA
lang-14790-english,svc-14790,loc-14790,NA,English,NA,NA
lang-14791-english,svc-14791,loc-14791,NA,English,NA,NA
lang-14792-english,svc-14792,loc-14792,NA,English,NA,NA
lang-14793-english,svc-14793,loc-14793,NA,English,NA,NA
lang-14794-english,svc-14794,loc-14794,NA,English,NA,NA
lang-14795-english,svc-14795,loc-14795,NA,English,NA,NA
lang-14796-english,svc-14796,loc-14796,NA,English,NA,NA
lang-14797-english,svc-14797,loc-14797,NA,English,NA,NA
lang-14798-english,svc-14798,loc-14798,NA,English,NA,NA
lang-14799-english,svc-14799,loc-14799,NA,English,NA,NA
lang-14800-english,svc-14800,loc-14800,NA,English,NA,NA
lang-14801-english,svc-14801,loc-14801,NA,English,NA,NA
lang-14802-english,svc-14802,loc-14802,NA,English,NA,NA
lang-14803-english,svc-14803,loc-14803,NA,English,NA,NA
lang-14805-english,svc-14805,loc-14805,NA,English,NA,NA
lang-14806-english,svc-14806,loc-14806,NA,English,NA,NA
lang-14807-english,svc-14807,loc-14807,NA,English,NA,NA
lang-14808-english,svc-14808,loc-14808,NA,English,NA,NA
lang-14809-english,svc-14809,loc-14809,NA,English,NA,NA
lang-14810-english,svc-14810,loc-14810,NA,English,NA,NA
lang-14811-english,svc-14811,loc-14811,NA,English,NA,NA
lang-14813-english,svc-14813,loc-14813,NA,English,NA,NA
lang-14814-english,svc-14814,loc-14814,NA,English,NA,NA
lang-14815-english,svc-14815,loc-14815,NA,English,NA,NA
lang-14816-english,svc-14816,loc-14816,NA,English,NA,NA
lang-14821-english,svc-14821,loc-14821,NA,English,NA,NA
lang-14822-english,svc-14822,loc-14822,NA,English,NA,NA
lang-14823-english,svc-14823,loc-14823,NA,English,NA,NA
lang-14825-english,svc-14825,loc-14825,NA,English,NA,NA
lang-14826-english,svc-14826,loc-14826,NA,English,NA,NA
lang-14827-english,svc-14827,loc-14827,NA,English,NA,NA
lang-14828-english,svc-14828,loc-14828,NA,English,NA,NA
lang-14829-english,svc-14829,loc-14829,NA,English,NA,NA
lang-14830-english,svc-14830,loc-14830,NA,English,NA,NA
lang-14831-english,svc-14831,loc-14831,NA,English,NA,NA
lang-14832-english,svc-14832,loc-14832,NA,English,NA,NA
lang-14833-english,svc-14833,loc-14833,NA,English,NA,NA
lang-14834-english,svc-14834,loc-14834,NA,English,NA,NA
lang-14835-english,svc-14835,loc-14835,NA,English,NA,NA
lang-14836-english,svc-14836,loc-14836,NA,English,NA,NA
lang-14837-english,svc-14837,loc-14837,NA,English,NA,NA
lang-14838-english,svc-14838,loc-14838,NA,English,NA,NA
lang-14839-english,svc-14839,loc-14839,NA,English,NA,NA
lang-14840-english,svc-14840,loc-14840,NA,English,NA,NA
lang-14841-english,svc-14841,loc-14841,NA,English,NA,NA
lang-14842-english,svc-14842,loc-14842,NA,English,NA,NA
lang-14843-english,svc-14843,loc-14843,NA,English,NA,NA
lang-14844-english,svc-14844,loc-14844,NA,English,NA,NA
lang-14845-english,svc-14845,loc-14845,NA,English,NA,NA
lang-14846-english,svc-14846,loc-14846,NA,English,NA,NA
lang-14847-english,svc-14847,loc-14847,NA,English,NA,NA
lang-14848-english,svc-14848,loc-14848,NA,English,NA,NA
lang-14849-english,svc-14849,loc-14849,NA,English,NA,NA
lang-14851-english,svc-14851,loc-14851,NA,English,NA,NA
lang-14852-english,svc-14852,loc-14852,NA,English,NA,NA
lang-14853-english,svc-14853,loc-14853,NA,English,NA,NA
lang-14856-english,svc-14856,loc-14856,NA,English,NA,NA
lang-14858-english,svc-14858,loc-14858,NA,English,NA,NA
lang-14860-english,svc-14860,loc-14860,NA,English,NA,NA
lang-14861-english,svc-14861,loc-14861,NA,English,NA,NA
lang-14862-english,svc-14862,loc-14862,NA,English,NA,NA
lang-14863-english,svc-14863,loc-14863,NA,English,NA,NA
lang-14864-english,svc-14864,loc-14864,NA,English,NA,NA
lang-14865-english,svc-14865,loc-14865,NA,English,NA,NA
lang-14866-english,svc-14866,loc-14866,NA,English,NA,NA
lang-14867-english,svc-14867,loc-14867,NA,English,NA,NA
lang-14868-english,svc-14868,loc-14868,NA,English,NA,NA
lang-14869-english,svc-14869,loc-14869,NA,English,NA,NA
lang-14870-english,svc-14870,loc-14870,NA,English,NA,NA
